title,company,post_date,date_found,url,platform,location
Executive Assistant to the President/CEO,Mather,2025-01-23,2025-01-25,https://www.linkedin.com/jobs/view/executive-assistant-to-the-president-ceo-at-mather-4132938965?position=37&pageNum=0&refId=vsU1SGDksbRLr2UnaDnewQ%3D%3D&trackingId=7SJQeA9ysAMA4Y%2FVrrQJcQ%3D%3D,LinkedIn,"Evanston, IL"
"Paid Surrogate - Earn $75,000 or More!",Shining Light Baby,2025-01-24,2025-01-25,https://www.linkedin.com/jobs/view/paid-surrogate-earn-%2475-000-or-more%21-at-shining-light-baby-4133720389?position=39&pageNum=0&refId=vsU1SGDksbRLr2UnaDnewQ%3D%3D&trackingId=Q%2Flq1HyBMv13MC%2FpTiU1Zw%3D%3D,LinkedIn,"Aurora, IL"
Product Manager,Pangea Money Transfer,2025-01-23,2025-01-25,https://www.linkedin.com/jobs/view/product-manager-at-pangea-money-transfer-4132949137?position=40&pageNum=0&refId=vsU1SGDksbRLr2UnaDnewQ%3D%3D&trackingId=tiia%2FIY7hdB9bkYyafPARw%3D%3D,LinkedIn,"Chicago, IL"
Customer Service Representative (Remote),Globe Life,2025-01-24,2025-01-25,https://www.linkedin.com/jobs/view/customer-service-representative-remote-at-globe-life-4132971516?position=41&pageNum=0&refId=vsU1SGDksbRLr2UnaDnewQ%3D%3D&trackingId=MCLWlPS7VeerPD%2FDuA1S3w%3D%3D,LinkedIn,"Des Plaines, IL"
Remote High School Program Manager | WFH,Get It - Educational Services,2025-01-24,2025-01-25,https://www.linkedin.com/jobs/view/remote-high-school-program-manager-wfh-at-get-it-educational-services-4132874939?position=42&pageNum=0&refId=vsU1SGDksbRLr2UnaDnewQ%3D%3D&trackingId=5GZawomt5dlrB7h5DUo5Pg%3D%3D,LinkedIn,"Chicago, IL"
Motivational Speaker - Remote,Islamic Relief USA,2025-01-23,2025-01-25,https://www.linkedin.com/jobs/view/motivational-speaker-remote-at-islamic-relief-usa-4133547312?position=44&pageNum=0&refId=vsU1SGDksbRLr2UnaDnewQ%3D%3D&trackingId=2Ne0Z4Wo5WN0JCm9fhNscA%3D%3D,LinkedIn,"Chicago, IL"
Youth Mentor- Maryville Youth Center,Maryville Academy,2025-01-24,2025-01-25,https://www.linkedin.com/jobs/view/youth-mentor-maryville-youth-center-at-maryville-academy-4133874242?position=53&pageNum=0&refId=vsU1SGDksbRLr2UnaDnewQ%3D%3D&trackingId=ZGmR3G4o1zBz3ZMRvBIl1g%3D%3D,LinkedIn,"Chicago, IL"
Project Manager,PSW Group,2025-01-24,2025-01-25,https://www.linkedin.com/jobs/view/project-manager-at-psw-group-4134424836?position=54&pageNum=0&refId=vsU1SGDksbRLr2UnaDnewQ%3D%3D&trackingId=5b%2BPl%2FHiYUWuoN7dt%2F4rfQ%3D%3D,LinkedIn,"Chicago, IL"
Graphic Designer,Celarity,2025-01-24,2025-01-25,https://www.linkedin.com/jobs/view/graphic-designer-at-celarity-4134421575?position=57&pageNum=0&refId=vsU1SGDksbRLr2UnaDnewQ%3D%3D&trackingId=QSxY5cLQPCQ8j5%2FK34xEfQ%3D%3D,LinkedIn,"Lake Forest, IL"
Motion & Visual Designer,Americaneagle.com,2025-01-24,2025-01-25,https://www.linkedin.com/jobs/view/motion-visual-designer-at-americaneagle-com-4133930794?position=58&pageNum=0&refId=vsU1SGDksbRLr2UnaDnewQ%3D%3D&trackingId=NZtnbnx2DTM%2FqzPldbol9g%3D%3D,LinkedIn,"Chicago, IL"
Curriculum Developer - High School/Middle School,CodeHS,2025-01-24,2025-01-25,https://www.linkedin.com/jobs/view/curriculum-developer-high-school-middle-school-at-codehs-4134434448?position=59&pageNum=0&refId=vsU1SGDksbRLr2UnaDnewQ%3D%3D&trackingId=fIwAYKf%2FlLt6gORs1YzBzw%3D%3D,LinkedIn,"Illinois, United States"
Project Manager,Bisnow,2025-01-24,2025-01-25,https://www.linkedin.com/jobs/view/project-manager-at-bisnow-4133926081?position=1&pageNum=0&refId=zY1MS5dPnF4gi4dFc14eLA%3D%3D&trackingId=8j01QOowtNAjPt0yfH5%2BRA%3D%3D,LinkedIn,"Chicago, IL"
Human Resources Assistant,Pete's Fresh Market,2025-01-24,2025-01-25,https://www.linkedin.com/jobs/view/human-resources-assistant-at-pete-s-fresh-market-4134437181?position=2&pageNum=0&refId=zY1MS5dPnF4gi4dFc14eLA%3D%3D&trackingId=%2Fi3sESmVBE%2F30YMteHy7Fw%3D%3D,LinkedIn,"Illinois, United States"
***** ******- ********* ***** ******,********* *******,2025-01-24,2025-01-25,https://www.linkedin.com/jobs/view/youth-mentor-maryville-youth-center-at-maryville-academy-4133874242?position=4&pageNum=0&refId=zY1MS5dPnF4gi4dFc14eLA%3D%3D&trackingId=qMnIKaMfPEI3IC0W9oTeBQ%3D%3D,LinkedIn,"*******, **"
****** ******** ********* - ***** *****,****** ** *******,2025-01-24,2025-01-25,https://www.linkedin.com/jobs/view/remote-personal-assistant-entry-level-at-voyage-by-ecoways-4133179821?position=7&pageNum=0&refId=zY1MS5dPnF4gi4dFc14eLA%3D%3D&trackingId=OT2R%2BLyZ%2F%2F0cM1k5BSkD%2FA%3D%3D,LinkedIn,"*******, **"
Project Manager,Bisnow,2025-01-24,2025-01-25,https://www.linkedin.com/jobs/view/project-manager-at-bisnow-4133926081?position=1&pageNum=0&refId=mEO5VFJTTcxAXd8dDguvIQ%3D%3D&trackingId=VFRVLYsFAC4Fqv7tmzSULg%3D%3D,LinkedIn,"Chicago, IL"
Remote Personal Assistant - Entry Level,Voyage By EcoWays,2025-01-24,2025-01-25,https://www.linkedin.com/jobs/view/remote-personal-assistant-entry-level-at-voyage-by-ecoways-4133179821?position=3&pageNum=0&refId=mEO5VFJTTcxAXd8dDguvIQ%3D%3D&trackingId=YAyjiA0Gyxl%2FkQ%2BPaf7Kgg%3D%3D,LinkedIn,"Chicago, IL"
"**** ********* - **** $**,*** ** ****!",******* ***** ****,2025-01-24,2025-01-25,https://www.linkedin.com/jobs/view/paid-surrogate-earn-%2475-000-or-more%21-at-shining-light-baby-4133719468?position=5&pageNum=0&refId=mEO5VFJTTcxAXd8dDguvIQ%3D%3D&trackingId=MZpOP0NWbJeXzBZ1NaP2%2Fg%3D%3D,LinkedIn,"**********, **"
***** ********* *********,****'* ***** ******,2025-01-24,2025-01-25,https://www.linkedin.com/jobs/view/human-resources-assistant-at-pete-s-fresh-market-4134437181?position=6&pageNum=0&refId=mEO5VFJTTcxAXd8dDguvIQ%3D%3D&trackingId=UB73TBnY1VEsjpW8%2BVP%2F8A%3D%3D,LinkedIn,"********, ****** ******"
Project Manager,Bisnow,2025-01-24,2025-01-25,https://www.linkedin.com/jobs/view/project-manager-at-bisnow-4133926081?position=1&pageNum=0&refId=dpugVtlf51cS%2BHQuV%2BLQQQ%3D%3D&trackingId=sd1%2BG07jrTebezVTg2sddA%3D%3D,LinkedIn,"Chicago, IL"
Remote Personal Assistant - Entry Level,Voyage By EcoWays,2025-01-24,2025-01-25,https://www.linkedin.com/jobs/view/remote-personal-assistant-entry-level-at-voyage-by-ecoways-4133179821?position=2&pageNum=0&refId=dpugVtlf51cS%2BHQuV%2BLQQQ%3D%3D&trackingId=vsisFUxtI2EJnWvvuFrj%2FQ%3D%3D,LinkedIn,"Chicago, IL"
Human Resources Assistant,Pete's Fresh Market,2025-01-24,2025-01-25,https://www.linkedin.com/jobs/view/human-resources-assistant-at-pete-s-fresh-market-4134437181?position=4&pageNum=0&refId=dpugVtlf51cS%2BHQuV%2BLQQQ%3D%3D&trackingId=1YQkALh5vtlJF0Hf%2BRoo2w%3D%3D,LinkedIn,"Illinois, United States"
"Admin Officer, HR Operations, AO x 2, Judicial Office (Ref: 2362)",Ministry of Justice UK,2025-01-24,2025-01-25,https://www.linkedin.com/jobs/view/admin-officer-hr-operations-ao-x-2-judicial-office-ref-2362-at-ministry-of-justice-uk-4133652468?position=6&pageNum=0&refId=dpugVtlf51cS%2BHQuV%2BLQQQ%3D%3D&trackingId=XnkPyulqzGVzndJxYgPzoQ%3D%3D,LinkedIn,"Justice, IL"
Director of People,Virgin Hotels,2025-01-11,2025-01-25,https://www.linkedin.com/jobs/view/director-of-people-at-virgin-hotels-4134046866?position=8&pageNum=0&refId=dpugVtlf51cS%2BHQuV%2BLQQQ%3D%3D&trackingId=5OJkUTIr4AA%2F9U3EGeGSOQ%3D%3D,LinkedIn,"Chicago, IL"
Remote Recruiter | Work from Home,Get It - Hospitality,2025-01-23,2025-01-25,https://www.linkedin.com/jobs/view/remote-recruiter-work-from-home-at-get-it-hospitality-4133523113?position=9&pageNum=0&refId=dpugVtlf51cS%2BHQuV%2BLQQQ%3D%3D&trackingId=59PN7KlEnG5LR%2Fm7yHUWhA%3D%3D,LinkedIn,"Gridley, IL"
Internship Program Manager (Short Term Employee),Meta,2025-01-04,2025-01-25,https://www.linkedin.com/jobs/view/internship-program-manager-short-term-employee-at-meta-4132840732?position=11&pageNum=0&refId=dpugVtlf51cS%2BHQuV%2BLQQQ%3D%3D&trackingId=GIpEf6DzCSvyz4CbW5UuAg%3D%3D,LinkedIn,"Chicago, IL"
Electronic Technician,United States Postal Service,2025-01-24,2025-01-25,https://www.linkedin.com/jobs/view/electronic-technician-at-united-states-postal-service-4134281420?position=14&pageNum=0&refId=dpugVtlf51cS%2BHQuV%2BLQQQ%3D%3D&trackingId=qzgwmL%2FusDNdsxY2rz0dFw%3D%3D,LinkedIn,"Forest Park, IL"
Sr. Manager of Community Partnerships,Riverside Insights,2025-01-22,2025-01-25,https://www.linkedin.com/jobs/view/sr-manager-of-community-partnerships-at-riverside-insights-4133637015?position=15&pageNum=0&refId=dpugVtlf51cS%2BHQuV%2BLQQQ%3D%3D&trackingId=%2BxdBrfwAv9gzmzpk%2FhMJGA%3D%3D,LinkedIn,"Chicago, IL"
HR Business Partner - Remote,Bright Horizons,2025-01-23,2025-01-25,https://www.linkedin.com/jobs/view/hr-business-partner-remote-at-bright-horizons-4133931319?position=16&pageNum=0&refId=dpugVtlf51cS%2BHQuV%2BLQQQ%3D%3D&trackingId=Fdzwiy0ZVNDvB%2BBqjJ26gg%3D%3D,LinkedIn,"Crystal Lake, IL"
Training Specialist,Lumata Health,2025-01-23,2025-01-25,https://www.linkedin.com/jobs/view/training-specialist-at-lumata-health-4133955641?position=17&pageNum=0&refId=dpugVtlf51cS%2BHQuV%2BLQQQ%3D%3D&trackingId=WEWgsUERfKJZWUtEX2lOjw%3D%3D,LinkedIn,"Chicago, IL"
Remote Teacher | WFH Opportunity,Get It - Educational Services,2025-01-23,2025-01-25,https://www.linkedin.com/jobs/view/remote-teacher-wfh-opportunity-at-get-it-educational-services-4133010592?position=18&pageNum=0&refId=dpugVtlf51cS%2BHQuV%2BLQQQ%3D%3D&trackingId=2U7Ersnjv1UZcWqUANBg1Q%3D%3D,LinkedIn,"Chicago, IL"
Human Resources Specialist,U.S. Department of Homeland Security,2025-01-23,2025-01-25,https://www.linkedin.com/jobs/view/human-resources-specialist-at-u-s-department-of-homeland-security-4134045157?position=20&pageNum=0&refId=dpugVtlf51cS%2BHQuV%2BLQQQ%3D%3D&trackingId=CY9Ei0Sng6FXJvrpIya%2F7w%3D%3D,LinkedIn,"Chicago, IL"
"Paid Surrogate - Earn $75,000 or More!",Shining Light Baby,2025-01-24,2025-01-25,https://www.linkedin.com/jobs/view/paid-surrogate-earn-%2475-000-or-more%21-at-shining-light-baby-4133719468?position=24&pageNum=0&refId=dpugVtlf51cS%2BHQuV%2BLQQQ%3D%3D&trackingId=sx99e%2FkB4WVI%2B5cVMG1L8Q%3D%3D,LinkedIn,"Naperville, IL"
"Paid Surrogate - Earn $75,000 or More!",Shining Light Baby,2025-01-24,2025-01-25,https://www.linkedin.com/jobs/view/paid-surrogate-earn-%2475-000-or-more%21-at-shining-light-baby-4133719460?position=28&pageNum=0&refId=dpugVtlf51cS%2BHQuV%2BLQQQ%3D%3D&trackingId=ysAzEzoZmNfhWjvadP2oFg%3D%3D,LinkedIn,"Joliet, IL"
Strategy Consultant,The Equus Group,2025-01-23,2025-01-25,https://www.linkedin.com/jobs/view/strategy-consultant-at-the-equus-group-4133267839?position=30&pageNum=0&refId=dpugVtlf51cS%2BHQuV%2BLQQQ%3D%3D&trackingId=A9dvbWrrW81FxB7ARqSF2A%3D%3D,LinkedIn,"Chicago, IL"
Camp Staff (Sports Camps),Canlan Sports,2025-01-24,2025-01-25,https://www.linkedin.com/jobs/view/camp-staff-sports-camps-at-canlan-sports-4133936559?position=36&pageNum=0&refId=dpugVtlf51cS%2BHQuV%2BLQQQ%3D%3D&trackingId=eor8d872mqyoFMoaNAeXUg%3D%3D,LinkedIn,"Barrington, IL"
"Paid Surrogate - Earn $75,000 or More!",Shining Light Baby,2025-01-24,2025-01-25,https://www.linkedin.com/jobs/view/paid-surrogate-earn-%2475-000-or-more%21-at-shining-light-baby-4133720389?position=37&pageNum=0&refId=dpugVtlf51cS%2BHQuV%2BLQQQ%3D%3D&trackingId=h9gWak43QkgxFBYQbEGFvw%3D%3D,LinkedIn,"Aurora, IL"
Product Manager,Pangea Money Transfer,2025-01-23,2025-01-25,https://www.linkedin.com/jobs/view/product-manager-at-pangea-money-transfer-4132949137?position=38&pageNum=0&refId=dpugVtlf51cS%2BHQuV%2BLQQQ%3D%3D&trackingId=99zqmRptS4DwdYtRWqitOQ%3D%3D,LinkedIn,"Chicago, IL"
Receptionist,Aperion Care,2025-01-23,2025-01-25,https://www.linkedin.com/jobs/view/receptionist-at-aperion-care-4133563750?position=40&pageNum=0&refId=dpugVtlf51cS%2BHQuV%2BLQQQ%3D%3D&trackingId=68asXf0hXQGxpoRdOMYwFw%3D%3D,LinkedIn,"St Charles, IL"
Customer Service Representative (Remote),Globe Life,2025-01-24,2025-01-25,https://www.linkedin.com/jobs/view/customer-service-representative-remote-at-globe-life-4132971516?position=41&pageNum=0&refId=dpugVtlf51cS%2BHQuV%2BLQQQ%3D%3D&trackingId=p5j9%2B8UchFinjBtRQsI%2F5A%3D%3D,LinkedIn,"Des Plaines, IL"
Remote High School Program Manager | WFH,Get It - Educational Services,2025-01-24,2025-01-25,https://www.linkedin.com/jobs/view/remote-high-school-program-manager-wfh-at-get-it-educational-services-4132874939?position=43&pageNum=0&refId=dpugVtlf51cS%2BHQuV%2BLQQQ%3D%3D&trackingId=FF0FfBERu1zno5URRZ2fBQ%3D%3D,LinkedIn,"Chicago, IL"
Motivational Speaker - Remote,Islamic Relief USA,2025-01-23,2025-01-25,https://www.linkedin.com/jobs/view/motivational-speaker-remote-at-islamic-relief-usa-4133547312?position=45&pageNum=0&refId=dpugVtlf51cS%2BHQuV%2BLQQQ%3D%3D&trackingId=4F1AStZJP6vF8ijzasq4%2Fw%3D%3D,LinkedIn,"Chicago, IL"
Executive Assistant to the President/CEO,Mather,2025-01-23,2025-01-25,https://www.linkedin.com/jobs/view/executive-assistant-to-the-president-ceo-at-mather-4132938965?position=50&pageNum=0&refId=dpugVtlf51cS%2BHQuV%2BLQQQ%3D%3D&trackingId=GVequy1WFBxFW1b7uFEXIg%3D%3D,LinkedIn,"Evanston, IL"
Venture Analyst,OSF Saint Francis Medical Center,2025-01-23,2025-01-25,https://www.linkedin.com/jobs/view/venture-analyst-at-osf-saint-francis-medical-center-4133000632?position=52&pageNum=0&refId=dpugVtlf51cS%2BHQuV%2BLQQQ%3D%3D&trackingId=OTAIsoWi4dnDt0ecakWEDg%3D%3D,LinkedIn,"Peoria, IL"
Registrar,AACRAO,2025-01-24,2025-01-25,https://www.linkedin.com/jobs/view/registrar-at-aacrao-4133928506?position=53&pageNum=0&refId=dpugVtlf51cS%2BHQuV%2BLQQQ%3D%3D&trackingId=iI3bUE0ow3sDwuDWZN7Cfg%3D%3D,LinkedIn,"Chicago, IL"
Youth Mentor- Maryville Youth Center,Maryville Academy,2025-01-24,2025-01-25,https://www.linkedin.com/jobs/view/youth-mentor-maryville-youth-center-at-maryville-academy-4133874242?position=57&pageNum=0&refId=dpugVtlf51cS%2BHQuV%2BLQQQ%3D%3D&trackingId=UPDFHwVosB6LgNJ00Ub3ug%3D%3D,LinkedIn,"Chicago, IL"
Project Manager,PSW Group,2025-01-24,2025-01-25,https://www.linkedin.com/jobs/view/project-manager-at-psw-group-4134424836?position=58&pageNum=0&refId=dpugVtlf51cS%2BHQuV%2BLQQQ%3D%3D&trackingId=oYqmuAaKRFF7xmnFryzuRw%3D%3D,LinkedIn,"Chicago, IL"
Project Manager,Bisnow,2025-01-24,2025-01-25,https://www.linkedin.com/jobs/view/project-manager-at-bisnow-4133926081?position=1&pageNum=0&refId=IODbYqNKgexMpfaqLY4w1Q%3D%3D&trackingId=KRNDj5BHGTmZRmklF6VHpg%3D%3D,LinkedIn,"Chicago, IL"
Remote Personal Assistant - Entry Level,Voyage By EcoWays,2025-01-24,2025-01-25,https://www.linkedin.com/jobs/view/remote-personal-assistant-entry-level-at-voyage-by-ecoways-4133179821?position=3&pageNum=0&refId=IODbYqNKgexMpfaqLY4w1Q%3D%3D&trackingId=Q3o7IWNsKuzjNWZ6ulV7CQ%3D%3D,LinkedIn,"Chicago, IL"
"Paid Surrogate - Earn $75,000 or More!",Shining Light Baby,2025-01-24,2025-01-25,https://www.linkedin.com/jobs/view/paid-surrogate-earn-%2475-000-or-more%21-at-shining-light-baby-4133719468?position=5&pageNum=0&refId=IODbYqNKgexMpfaqLY4w1Q%3D%3D&trackingId=jWZ5fw8XE2wtA1tXa4JOQw%3D%3D,LinkedIn,"Naperville, IL"
Immigration Officer,U.S. Department of Homeland Security,2025-01-22,2025-01-25,https://www.linkedin.com/jobs/view/immigration-officer-at-u-s-department-of-homeland-security-4132760769?position=6&pageNum=0&refId=IODbYqNKgexMpfaqLY4w1Q%3D%3D&trackingId=50VE2HdT2kdEZV6w8X5QNg%3D%3D,LinkedIn,"Chicago, IL"
Human Resources Assistant,Pete's Fresh Market,2025-01-24,2025-01-25,https://www.linkedin.com/jobs/view/human-resources-assistant-at-pete-s-fresh-market-4134437181?position=7&pageNum=0&refId=IODbYqNKgexMpfaqLY4w1Q%3D%3D&trackingId=z1wSlKnQTisVFdn9WJmYWw%3D%3D,LinkedIn,"Illinois, United States"
"Paid Surrogate - Earn $75,000 or More!",Shining Light Baby,2025-01-24,2025-01-25,https://www.linkedin.com/jobs/view/paid-surrogate-earn-%2475-000-or-more%21-at-shining-light-baby-4133719460?position=9&pageNum=0&refId=IODbYqNKgexMpfaqLY4w1Q%3D%3D&trackingId=YeNoad5I%2FKZZww0dJpsIyA%3D%3D,LinkedIn,"Joliet, IL"
"Paid Surrogate - Earn $75,000 or More!",Shining Light Baby,2025-01-24,2025-01-25,https://www.linkedin.com/jobs/view/paid-surrogate-earn-%2475-000-or-more%21-at-shining-light-baby-4133720389?position=12&pageNum=0&refId=IODbYqNKgexMpfaqLY4w1Q%3D%3D&trackingId=tXQMerQG1%2Fe3QB91Ge5r2Q%3D%3D,LinkedIn,"Aurora, IL"
"Admin Officer, HR Operations, AO x 2, Judicial Office (Ref: 2362)",Ministry of Justice UK,2025-01-24,2025-01-25,https://www.linkedin.com/jobs/view/admin-officer-hr-operations-ao-x-2-judicial-office-ref-2362-at-ministry-of-justice-uk-4133652468?position=13&pageNum=0&refId=IODbYqNKgexMpfaqLY4w1Q%3D%3D&trackingId=l0ef6ozeE%2FaJJ7B2gKCFyw%3D%3D,LinkedIn,"Justice, IL"
Director of People,Virgin Hotels,2025-01-11,2025-01-25,https://www.linkedin.com/jobs/view/director-of-people-at-virgin-hotels-4134046866?position=17&pageNum=0&refId=IODbYqNKgexMpfaqLY4w1Q%3D%3D&trackingId=5c4VGh42zaFuMBHIbGnJCA%3D%3D,LinkedIn,"Chicago, IL"
Remote Recruiter | Work from Home,Get It - Hospitality,2025-01-23,2025-01-25,https://www.linkedin.com/jobs/view/remote-recruiter-work-from-home-at-get-it-hospitality-4133523113?position=18&pageNum=0&refId=IODbYqNKgexMpfaqLY4w1Q%3D%3D&trackingId=bXkZLE3O6R2pXP9SFtd3sA%3D%3D,LinkedIn,"Gridley, IL"
Internship Program Manager (Short Term Employee),Meta,2025-01-04,2025-01-25,https://www.linkedin.com/jobs/view/internship-program-manager-short-term-employee-at-meta-4132840732?position=20&pageNum=0&refId=IODbYqNKgexMpfaqLY4w1Q%3D%3D&trackingId=W5C7hQo3bc%2Fow1Z7KlowoA%3D%3D,LinkedIn,"Chicago, IL"
