title,company,post_date,date_found,url,platform
"****-**** ****** ******* *** *** ****** ********* *** * *** **** *******, **",*****,2025-01-09,2025-01-10,https://www.linkedin.com/jobs/view/part-time-sitter-vacancy-for-two-middle-schoolers-and-a-dog-near-chicago-il-at-wyndy-4121128918?position=5&pageNum=0&refId=cJ2hDS%2FgLDrLeO2B%2BKfVhw%3D%3D&trackingId=5qn%2FZ4nFyyMrDSFXyLt0ow%3D%3D,LinkedIn
******* ***********,"******, ***.",2025-01-09,2025-01-10,https://www.linkedin.com/jobs/view/general-application-at-withme-inc-4120605170?position=6&pageNum=0&refId=cJ2hDS%2FgLDrLeO2B%2BKfVhw%3D%3D&trackingId=ouJLQ%2F12eQVaG2JI9vLoyw%3D%3D,LinkedIn
*** ********,***** ************,2025-01-09,2025-01-10,https://www.linkedin.com/jobs/view/web-designer-at-world-headquarters-4121508779?position=7&pageNum=0&refId=cJ2hDS%2FgLDrLeO2B%2BKfVhw%3D%3D&trackingId=SXxBOmJrHSAeY2E2lJUqwQ%3D%3D,LinkedIn
"Part-time sitter vacancy for two middle schoolers and a dog near Chicago, IL",Wyndy,2025-01-09,2025-01-10,https://www.linkedin.com/jobs/view/part-time-sitter-vacancy-for-two-middle-schoolers-and-a-dog-near-chicago-il-at-wyndy-4121128918?position=2&pageNum=0&refId=uYxUnNw2lGZwLxSMuAfjbg%3D%3D&trackingId=zp6RzK4FtuY3hgMfGZtfrw%3D%3D,LinkedIn
SMB Account Executive - Talent & Learning,LinkedIn,2025-01-09,2025-01-10,https://www.linkedin.com/jobs/view/smb-account-executive-talent-learning-at-linkedin-4121271544?position=4&pageNum=0&refId=uYxUnNw2lGZwLxSMuAfjbg%3D%3D&trackingId=tmph7JKh8v%2BrBMJmfHbG1A%3D%3D,LinkedIn
Graphic Designer,OMI Industries,2025-01-09,2025-01-10,https://www.linkedin.com/jobs/view/graphic-designer-at-omi-industries-4120959524?position=5&pageNum=0&refId=uYxUnNw2lGZwLxSMuAfjbg%3D%3D&trackingId=QAgS625QwZ60dP7uSuImow%3D%3D,LinkedIn
SVP of Sales,"WithMe, Inc.",2025-01-09,2025-01-10,https://www.linkedin.com/jobs/view/svp-of-sales-at-withme-inc-4120602563?position=9&pageNum=0&refId=uYxUnNw2lGZwLxSMuAfjbg%3D%3D&trackingId=MtCEwRy74Eg2%2B4VvWmGzYA%3D%3D,LinkedIn
Web Designer,World Headquarters,2025-01-09,2025-01-10,https://www.linkedin.com/jobs/view/web-designer-at-world-headquarters-4121508779?position=10&pageNum=0&refId=uYxUnNw2lGZwLxSMuAfjbg%3D%3D&trackingId=PTChJQxWHOs8LfXplYl%2BbA%3D%3D,LinkedIn
Guest Experience Specialist,MUSEUM OF ICE CREAM,2025-01-09,2025-01-10,https://www.linkedin.com/jobs/view/guest-experience-specialist-at-museum-of-ice-cream-4121500794?position=15&pageNum=0&refId=uYxUnNw2lGZwLxSMuAfjbg%3D%3D&trackingId=xlUoTyYAywRHxibhc6szXg%3D%3D,LinkedIn
Online Digital Marketing Specialist,Erika4Travel,2025-01-09,2025-01-10,https://www.linkedin.com/jobs/view/online-digital-marketing-specialist-at-erika4travel-4121139045?position=21&pageNum=0&refId=uYxUnNw2lGZwLxSMuAfjbg%3D%3D&trackingId=h33iTDjh04r8p78oQcxsDQ%3D%3D,LinkedIn
Crew - All Shifts,The Wendy's Company,2025-01-08,2025-01-10,https://www.linkedin.com/jobs/view/crew-all-shifts-at-the-wendy-s-company-4121501792?position=25&pageNum=0&refId=uYxUnNw2lGZwLxSMuAfjbg%3D%3D&trackingId=FwoQfPhEIBXEBdE4ePl%2FwQ%3D%3D,LinkedIn
Verification Specialist:  Internationally-Based Remote: (1099 Independent Contractor),KENTECH,2025-01-09,2025-01-10,https://www.linkedin.com/jobs/view/verification-specialist-internationally-based-remote-1099-independent-contractor-at-kentech-4120665796?position=31&pageNum=0&refId=uYxUnNw2lGZwLxSMuAfjbg%3D%3D&trackingId=5L0Osi%2FVYGpAgcxN7grj3w%3D%3D,LinkedIn
Marketing Manager,Lumata Health,2025-01-09,2025-01-10,https://www.linkedin.com/jobs/view/marketing-manager-at-lumata-health-4121190999?position=36&pageNum=0&refId=uYxUnNw2lGZwLxSMuAfjbg%3D%3D&trackingId=MWzesvMDTYrOadwsHR9T1g%3D%3D,LinkedIn
Environmental Field Inspector,We Inspect,2025-01-09,2025-01-10,https://www.linkedin.com/jobs/view/environmental-field-inspector-at-we-inspect-4120605298?position=39&pageNum=0&refId=uYxUnNw2lGZwLxSMuAfjbg%3D%3D&trackingId=Pq8%2Fk9Y8xEdD9z9LH%2FMeOA%3D%3D,LinkedIn
Product Marketing Manager,"WithMe, Inc.",2025-01-09,2025-01-10,https://www.linkedin.com/jobs/view/product-marketing-manager-at-withme-inc-4120298967?position=41&pageNum=0&refId=uYxUnNw2lGZwLxSMuAfjbg%3D%3D&trackingId=kIQ994XylYBmrD2W0PoioQ%3D%3D,LinkedIn
General Application,"WithMe, Inc.",2025-01-09,2025-01-10,https://www.linkedin.com/jobs/view/general-application-at-withme-inc-4120605170?position=42&pageNum=0&refId=uYxUnNw2lGZwLxSMuAfjbg%3D%3D&trackingId=PgSH6aTQutjwrXpQirtZmQ%3D%3D,LinkedIn
Executive Assistant,Sourcebooks,2025-01-09,2025-01-10,https://www.linkedin.com/jobs/view/executive-assistant-at-sourcebooks-4120604397?position=49&pageNum=0&refId=uYxUnNw2lGZwLxSMuAfjbg%3D%3D&trackingId=yvRx%2FwwgPTyNYTiO2GtA1Q%3D%3D,LinkedIn
Business Development Sales Executive - Hospitality,"WithMe, Inc.",2025-01-09,2025-01-10,https://www.linkedin.com/jobs/view/business-development-sales-executive-hospitality-at-withme-inc-4120602555?position=50&pageNum=0&refId=uYxUnNw2lGZwLxSMuAfjbg%3D%3D&trackingId=Lw5mujaRs1hQ79aelVlamA%3D%3D,LinkedIn
Part-Time Focus Group Participant $75 - $150 (per 1 hour session),Apex Focus Group,2025-01-09,2025-01-10,https://www.linkedin.com/jobs/view/part-time-focus-group-participant-%2475-%24150-per-1-hour-session-at-apex-focus-group-4120642854?position=51&pageNum=0&refId=uYxUnNw2lGZwLxSMuAfjbg%3D%3D&trackingId=aVvpb40SsGBlWKZ%2FFpfB3Q%3D%3D,LinkedIn
Product Manager,"Ulbrich Stainless Steels & Special Metals, Inc.",2025-01-09,2025-01-10,https://www.linkedin.com/jobs/view/product-manager-at-ulbrich-stainless-steels-special-metals-inc-4121282013?position=59&pageNum=0&refId=uYxUnNw2lGZwLxSMuAfjbg%3D%3D&trackingId=PALKIUPbzSyMiZLi2Wm5eA%3D%3D,LinkedIn
